user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,tenure_days,total_sessions,unique_titles_watched,total_watch_minutes,avg_watch_duration,avg_progress,pct_completed,download_sessions,first_watch_date,last_watch_date,active_watch_days,avg_imdb_watched,unique_genres,pct_originals,sessions_per_active_day,watch_span_days,sessions_per_month,watch_minutes_per_month,days_since_last_watch,review_count,avg_review_rating,avg_sentiment,pct_positive_reviews,last_review_date,last_positive_review_date,days_since_last_review,days_since_last_positive_review,rec_count,rec_click_rate,avg_rec_score,last_rec_date,days_since_last_rec,last_rec_click_date,days_since_last_rec_click,search_count,search_click_rate,avg_click_position,avg_search_duration,first_search_date,last_search_date,active_search_days,search_span_days,days_since_last_search,searches_per_month,searches_per_active_day,last_search_click_date,days_since_last_search_click,has_watch_history,has_reviews,has_recs,has_searches
user_05021,andersonjoseph@example.com,Alexandra,Carpenter,27.0,Unknown,USA,Florida,Lake Matthew,Standard,2025-06-09,True,15.68,Smart TV,1.0,2025-07-06 07:06:39.489972,178,10,10,660.2,66.02000000000001,39.970000000000006,0.3,2,2024-04-01,2025-12-27,10,5.975,6,0.4,1.0,636,0.4716981132075472,31.141509433962266,4,3.0,4.666666666666667,0.864,1.0,2025-11-14,2025-11-14,47.0,47.0,7.0,0.14285714285714285,0.5227142857142857,2025-05-30,215.0,2024-07-10,539.0,1.0,0.0,0.0,46.0,2024-08-26,2024-08-26,1.0,1.0,492.0,30.0,1.0,,9999.0,1,1,1,1
user_05022,robertselizabeth@example.com,Jesse,Lopez,41.0,Male,USA,Illinois,South Troyberg,Premium,2023-05-03,False,5.15,Desktop,3.0,2024-11-12 22:52:02.325322,414,12,12,817.3,68.10833333333333,40.50833333333333,0.25,6,2024-05-28,2025-10-02,12,6.158333333333334,8,0.5,1.0,493,0.7302231237322515,49.7342799188641,90,1.0,4.0,0.719,1.0,2025-07-13,2025-07-13,171.0,171.0,5.0,0.4,0.5396,2025-09-28,94.0,2025-05-07,238.0,2.0,0.0,0.0,15.95,2024-03-12,2024-10-03,2.0,206.0,454.0,0.29126213592233013,1.0,,9999.0,1,1,1,1
user_05023,isaacmarshall@example.net,Manuel,Johnson,35.76781088082902,Female,USA,New York,Carrshire,Premium,2023-09-16,True,24.86,Tablet,2.868884540117417,2023-01-14 23:07:53.459265,1082,9,9,508.6,56.51111111111111,48.81111111111111,0.3333333333333333,1,2024-07-02,2025-10-15,9,6.133333333333334,6,0.3333333333333333,1.0,471,0.5732484076433121,32.39490445859873,77,3.0,3.6666666666666665,0.6126666666666667,0.6666666666666666,2024-08-02,2024-03-19,516.0,652.0,7.0,0.14285714285714285,0.34242857142857147,2025-10-19,73.0,2024-06-21,558.0,3.0,0.3333333333333333,8.0,10.133333333333333,2024-03-30,2025-03-31,3.0,367.0,275.0,0.2452316076294278,1.0,2025-03-31,275.0,1,1,1,1
user_05024,rchoi@example.net,Kendra,Butler,18.0,Female,Canada,Saskatchewan,Port Jacquelineshire,Premium,2023-05-09,True,8.59,Tablet,5.0,2022-12-05 15:57:35.504582,1122,7,7,402.1,57.44285714285714,62.05714285714286,0.42857142857142855,2,2024-05-10,2025-08-23,7,6.042857142857144,6,0.42857142857142855,1.0,471,0.445859872611465,25.61146496815287,130,1.0,2.0,0.163,0.0,2024-07-20,,529.0,9999.0,7.0,0.2857142857142857,0.4858571428571428,2025-03-24,282.0,2024-11-05,421.0,3.0,0.6666666666666666,5.5,23.166666666666668,2024-02-28,2025-02-14,3.0,353.0,320.0,0.254957507082153,1.0,2024-06-06,573.0,1,1,1,1
user_05025,joshua23@example.net,Alec,Jones,44.0,Male,USA,Georgia,Lake Bradleystad,Premium,2025-07-20,True,26.08,Gaming Console,6.0,2025-06-02 17:17:13.729730,212,12,12,1026.1,85.50833333333333,33.59166666666667,0.16666666666666666,1,2024-01-13,2025-10-25,12,6.183333333333334,10,0.16666666666666666,1.0,652,0.5521472392638036,47.213190184049076,67,2.0,4.5,0.827,1.0,2025-12-03,2025-12-03,28.0,28.0,4.0,0.5,0.52625,2025-04-14,261.0,2025-04-14,261.0,3.0,0.3333333333333333,7.0,22.86666666666667,2024-07-07,2025-03-22,3.0,259.0,284.0,0.3474903474903475,1.0,2025-03-18,288.0,1,1,1,1
user_05026,jmiller@example.org,Mariah,Gray,35.76781088082902,Other,USA,Wisconsin,Salazarshire,Premium,2022-11-01,True,8.43,Mobile,2.868884540117417,2023-04-23 13:26:12.205512,983,8,8,471.0,58.875,31.212500000000002,0.125,2,2024-01-21,2025-12-04,8,7.1625,3,0.25,1.0,684,0.3508771929824561,20.657894736842106,27,3.0,2.3333333333333335,0.44,0.0,2025-12-20,,11.0,9999.0,3.0,0.0,0.731,2025-06-02,212.0,,9999.0,2.0,1.0,2.5,27.95,2024-01-01,2025-07-26,2.0,573.0,158.0,0.10471204188481674,1.0,2025-07-26,158.0,1,1,1,1
user_05027,paultownsend@example.com,Samuel,Lewis,29.0,Female,Canada,British Columbia,North Cristinaborough,Premium+,2024-08-10,True,11.48,Tablet,6.0,2024-10-31 04:53:08.201190,426,5,5,395.6,79.12,31.1,0.2,0,2024-02-25,2025-09-12,5,6.42,4,0.2,1.0,566,0.26501766784452296,20.968197879858657,110,2.0,5.0,0.8200000000000001,1.0,2025-10-02,2025-10-02,90.0,90.0,1.0,0.0,0.308,2024-05-05,605.0,,9999.0,1.0,0.0,0.0,11.8,2025-06-27,2025-06-27,1.0,1.0,187.0,30.0,1.0,,9999.0,1,1,1,1
user_05028,onealjohn@example.net,Jerry,Torres,40.0,Male,USA,New York,Scottshire,Premium,2025-01-16,True,25.26,Smart TV,7.0,2022-09-12 05:52:23.021942,1206,9,9,503.40000000000003,55.93333333333334,47.266666666666666,0.4444444444444444,5,2024-03-28,2025-11-26,8,6.811111111111111,7,0.3333333333333333,1.125,609,0.44334975369458124,24.798029556650246,35,3.0,4.333333333333333,0.816,1.0,2025-05-12,2025-05-12,233.0,233.0,11.0,0.36363636363636365,0.6591818181818182,2025-12-13,18.0,2025-12-13,18.0,3.0,0.6666666666666666,6.5,37.53333333333333,2024-11-12,2025-11-14,3.0,368.0,47.0,0.24456521739130432,1.0,2025-11-14,47.0,1,1,1,1
user_05029,nicolebrown@example.org,Nancy,Williams,47.0,Male,USA,Tennessee,Willieburgh,Premium,2023-06-23,True,8.11,Tablet,2.868884540117417,2024-06-21 15:47:04.697727,558,5,5,253.4,50.68,31.419999999999998,0.2,0,2024-02-25,2025-08-20,5,7.32,5,0.4,1.0,543,0.2762430939226519,14.0,133,1.0,4.0,0.963,1.0,2025-03-26,2025-03-26,280.0,280.0,7.0,0.14285714285714285,0.6038571428571429,2025-06-20,194.0,2024-02-10,690.0,1.0,0.0,0.0,10.0,2024-08-22,2024-08-22,1.0,1.0,496.0,30.0,1.0,,9999.0,1,1,1,1
user_05030,ahiggins@example.org,Lindsey,Nash,42.0,Male,USA,Texas,Port Lancechester,Standard,2022-08-12,False,21.9,Gaming Console,2.857142857142857,2023-05-18 06:59:46.965072,958,9,9,561.4,62.37777777777777,64.69999999999999,0.3333333333333333,0,2024-08-16,2025-12-29,8,6.711111111111111,5,0.2222222222222222,1.125,501,0.5389221556886228,33.616766467065865,2,3.0,3.6666666666666665,0.638,0.3333333333333333,2025-05-06,2025-05-06,239.0,239.0,1.0,0.0,0.536,2024-03-21,650.0,,9999.0,3.0,0.3333333333333333,2.0,22.2,2024-01-07,2025-03-17,3.0,436.0,289.0,0.20642201834862386,1.0,2024-10-04,453.0,1,1,1,1
user_05031,glarsen@example.com,Jose,Schultz,41.0,Female,USA,Washington,Michelleshire,Standard,2022-11-25,True,5.79,Desktop,1.0,2023-04-23 09:42:21.518831,983,9,9,383.2,42.577777777777776,43.91111111111111,0.3333333333333333,2,2024-01-21,2025-12-08,9,5.722222222222222,8,0.2222222222222222,1.0,688,0.39244186046511625,16.709302325581394,23,3.0,4.333333333333333,0.8633616798510936,1.0,2025-02-13,2025-02-13,321.0,321.0,1.0,1.0,0.455,2024-08-10,508.0,2024-08-10,508.0,4.0,0.25,3.0,11.075,2024-02-09,2025-05-10,4.0,457.0,235.0,0.262582056892779,1.0,2025-03-28,278.0,1,1,1,1
user_05032,williamsmallory@example.com,Carolyn,White,59.0,Female,Canada,Alberta,Lake Randystad,Standard,2024-10-19,True,4.99,Tablet,2.0,2022-12-16 01:59:15.081429,1111,10,10,673.5,67.35,71.59,0.3,1,2024-03-23,2025-11-10,10,7.029999999999999,8,0.8,1.0,598,0.5016722408026756,33.7876254180602,51,3.0,3.3333333333333335,0.5666666666666667,0.3333333333333333,2025-09-16,2025-09-16,106.0,106.0,5.0,0.0,0.3136,2025-11-11,50.0,,9999.0,3.0,0.0,0.0,6.5,2024-03-11,2025-07-16,3.0,493.0,168.0,0.18255578093306288,1.0,,9999.0,1,1,1,1
user_05033,daniellewise@example.net,Sandra,Mendoza,27.0,Female,USA,New York,New Kathleenburgh,Premium,2024-02-09,True,14.45,Tablet,2.0,2023-02-09 14:49:09.249272,1056,11,11,532.2,48.38181818181818,47.4,0.45454545454545453,2,2024-04-21,2025-10-03,11,6.163636363636363,8,0.18181818181818182,1.0,531,0.6214689265536724,30.067796610169495,89,2.0,5.0,0.7244999999999999,1.0,2025-07-28,2025-07-28,156.0,156.0,5.0,0.2,0.37920000000000004,2025-12-12,19.0,2025-04-04,271.0,1.0,1.0,3.0,63.0,2025-01-07,2025-01-07,1.0,1.0,358.0,30.0,1.0,2025-01-07,358.0,1,1,1,1
user_05034,jesussmith@example.org,Paige,Brown,37.0,Male,Canada,British Columbia,West Rebeccaside,Basic,2025-05-31,True,10.39,Smart TV,2.0,2023-03-05 21:18:32.409678,1032,5,5,229.7,45.94,56.120000000000005,0.2,0,2024-03-01,2025-11-11,5,4.8,5,0.0,1.0,621,0.24154589371980678,11.096618357487923,50,1.0,4.0,0.826,1.0,2025-04-08,2025-04-08,267.0,267.0,3.0,0.0,0.545,2025-11-07,54.0,,9999.0,5.0,0.6,7.333333333333333,16.14,2024-07-19,2025-05-14,5.0,300.0,231.0,0.5,1.0,2025-05-14,231.0,1,1,1,1
user_05035,mpark@example.net,Rodney,Thomas,29.0,Male,USA,Tennessee,Figueroaport,Premium,2025-04-30,True,14.33,Tablet,4.0,2024-10-04 03:31:30.784149,453,2,2,89.80000000000001,44.900000000000006,53.900000000000006,0.5,0,2024-02-10,2025-11-08,2,5.25,2,0.0,1.0,638,0.09404388714733543,4.222570532915361,53,0.0,0.0,0.0,0.0,,,9999.0,9999.0,8.0,0.25,0.613,2025-11-12,49.0,2025-07-22,162.0,5.0,0.4,2.5,20.419999999999998,2024-04-15,2025-07-26,5.0,468.0,158.0,0.32051282051282054,1.0,2025-07-26,158.0,1,0,1,1
user_05036,colesara@example.com,Richard,Martin,38.0,Prefer not to say,USA,New York,Henryport,Basic,2023-12-07,True,4.66,Desktop,4.0,2023-05-19 18:57:22.054456,957,8,8,412.5,51.5625,57.175,0.375,1,2024-03-14,2025-04-30,8,6.175,7,0.25,1.0,413,0.5811138014527845,29.963680387409198,245,2.0,3.5,0.704,0.5,2025-09-27,2025-09-27,95.0,95.0,6.0,0.0,0.735,2025-09-08,114.0,,9999.0,2.0,0.0,0.0,28.95,2024-09-03,2024-12-01,2.0,90.0,395.0,0.6666666666666666,1.0,,9999.0,1,1,1,1
user_05037,jason66@example.org,Bradley,Dixon,41.0,Prefer not to say,USA,Texas,Lake Charlesstad,Standard,2025-03-09,True,13.77,Laptop,4.0,2024-12-04 20:38:15.636167,392,16,16,886.0,55.375,44.2375,0.25,3,2024-02-04,2025-12-01,16,6.6875,10,0.625,1.0,667,0.7196401799100449,39.85007496251874,30,1.0,1.0,0.359,0.0,2025-07-15,,169.0,9999.0,2.0,0.0,0.2705,2025-11-30,31.0,,9999.0,5.0,0.6,10.0,14.1,2024-02-22,2025-07-18,5.0,513.0,166.0,0.29239766081871343,1.0,2025-07-18,166.0,1,1,1,1
user_05038,zlee@example.net,Leslie,Black,35.71295215869311,Female,Canada,Saskatchewan,West Christine,Basic,2024-09-20,True,14.469886813808715,Laptop,1.0,2025-03-17 19:56:12.801819,289,6,6,284.1,47.35,27.599999999999998,0.16666666666666666,1,2024-01-09,2025-08-12,6,6.8,6,0.16666666666666666,1.0,582,0.30927835051546393,14.64432989690722,141,1.0,5.0,0.924,1.0,2024-01-01,2024-01-01,730.0,730.0,2.0,0.0,0.245,2025-10-29,63.0,,9999.0,0.0,0.0,0.0,0.0,,,0.0,,9999.0,0.0,0.0,,9999.0,1,1,1,0
user_05039,heidi31@example.org,Alyssa,Montgomery,21.0,Female,Canada,Nova Scotia,South Christina,Premium+,2023-04-08,True,16.41,Smart TV,2.0,2024-11-07 00:11:43.829119,419,6,6,744.6,124.10000000000001,36.71666666666667,0.16666666666666666,1,2024-07-24,2025-09-26,6,7.516666666666667,4,0.16666666666666666,1.0,430,0.41860465116279066,51.948837209302326,96,2.0,2.5,0.258,0.0,2024-05-13,,597.0,9999.0,5.0,0.0,0.6732,2025-12-11,20.0,,9999.0,2.0,1.0,3.5,7.7,2024-10-08,2024-12-06,2.0,60.0,390.0,1.0,1.0,2024-12-06,390.0,1,1,1,1
user_05040,cantubrenda@example.com,Gerald,Baker,34.0,Unknown,USA,Florida,Lake Mckenzieburgh,Standard,2023-04-23,False,7.42,Smart TV,4.0,2025-03-28 02:00:09.173766,278,12,12,787.9,65.65833333333333,54.23333333333333,0.4166666666666667,3,2024-01-17,2025-09-27,12,6.7749999999999995,9,0.16666666666666666,1.0,620,0.5806451612903225,38.12419354838709,95,4.0,3.75,0.80525,0.75,2025-03-03,2025-01-26,303.0,339.0,2.0,0.0,0.5245,2025-10-18,74.0,,9999.0,4.0,0.75,5.0,18.925,2024-04-29,2025-09-20,4.0,510.0,102.0,0.23529411764705882,1.0,2025-09-20,102.0,1,1,1,1
user_05041,joseph40@example.com,Katherine,Horn,26.0,Female,USA,Indiana,West Brenda,Standard,2025-05-05,True,15.046033322652995,Laptop,2.0,2025-03-02 19:07:58.737176,304,8,8,408.8,51.1,47.724999999999994,0.125,0,2024-01-17,2025-08-20,8,6.725,6,0.375,1.0,582,0.4123711340206186,21.07216494845361,133,2.0,4.0,0.5725,0.5,2024-03-12,2024-03-12,659.0,659.0,5.0,0.2,0.5683999999999999,2025-12-17,14.0,2025-03-13,293.0,1.0,1.0,3.0,20.8,2024-11-11,2024-11-11,1.0,1.0,415.0,30.0,1.0,2024-11-11,415.0,1,1,1,1
user_05042,ngarcia@example.net,Jennifer,Williams,24.0,Male,USA,Washington,Rangelborough,Basic,2024-04-27,True,13.81,Gaming Console,3.0,2025-05-27 19:25:46.547564,218,8,8,237.0,29.625,47.3,0.5,1,2024-02-01,2025-10-04,8,6.0375,6,0.375,1.0,612,0.3921568627450981,11.61764705882353,88,5.0,3.8,0.7106,0.8,2025-10-12,2025-10-12,80.0,80.0,7.0,0.0,0.44871428571428573,2025-07-07,177.0,,9999.0,0.0,0.0,0.0,0.0,,,0.0,,9999.0,0.0,0.0,,9999.0,1,1,1,0
user_05043,mwells@example.com,Jennifer,Garcia,38.0,Female,Canada,Alberta,Wardview,Premium,2023-07-08,False,8.12,Laptop,1.0,2022-08-11 02:13:08.224944,1238,8,8,366.1,45.7625,39.2,0.5,0,2024-06-08,2025-10-30,8,6.175,4,0.25,1.0,510,0.47058823529411764,21.53529411764706,62,3.0,2.6666666666666665,0.38766666666666666,0.3333333333333333,2025-09-22,2025-09-22,100.0,100.0,7.0,0.42857142857142855,0.5952857142857143,2025-10-09,83.0,2025-03-28,278.0,2.0,0.5,2.0,4.15,2024-12-22,2025-04-27,2.0,127.0,248.0,0.47244094488188976,1.0,2024-12-22,374.0,1,1,1,1
user_05044,smithjoseph@example.net,Lauren,Gutierrez,36.26964112512124,Male,Canada,Quebec,South Paulchester,Standard,2022-08-09,True,32.97,Laptop,2.0,2024-11-09 08:30:08.898956,417,17,17,1026.9,60.405882352941184,62.670588235294126,0.23529411764705882,0,2024-01-18,2025-12-08,17,6.123529411764705,12,0.29411764705882354,1.0,691,0.7380607814761215,44.58321273516643,23,0.0,0.0,0.0,0.0,,,9999.0,9999.0,3.0,0.0,0.6483333333333333,2024-12-23,373.0,,9999.0,3.0,0.3333333333333333,5.0,13.966666666666667,2025-05-07,2025-07-15,3.0,70.0,169.0,1.2857142857142856,1.0,2025-06-19,195.0,1,0,1,1
user_05045,haynesjoshua@example.org,Joseph,Walker,42.0,Female,Canada,Saskatchewan,North Jessicafurt,Premium,2022-08-05,False,9.23,Laptop,3.0,2024-11-01 09:52:25.449392,425,7,7,586.9,83.84285714285714,47.471428571428575,0.2857142857142857,2,2024-07-26,2025-11-24,7,6.1571428571428575,6,0.14285714285714285,1.0,487,0.4312114989733059,36.15400410677618,37,0.0,0.0,0.0,0.0,,,9999.0,9999.0,4.0,0.0,0.54575,2025-09-15,107.0,,9999.0,2.0,0.5,5.0,23.650000000000002,2024-08-17,2024-09-30,2.0,45.0,457.0,1.3333333333333333,1.0,2024-09-30,457.0,1,0,1,1
user_05046,cwalker@example.com,Gregory,Murphy,35.0,Male,USA,Illinois,New Michaelland,Premium,2025-07-11,True,15.56,Tablet,3.0,2023-01-27 18:27:28.991049,1069,7,7,516.3,73.75714285714285,49.82857142857143,0.0,2,2024-02-16,2025-10-27,7,6.042857142857144,7,0.42857142857142855,1.0,620,0.3387096774193548,24.982258064516124,65,1.0,3.0,0.532,0.0,2025-12-05,,26.0,9999.0,5.0,0.0,0.6518,2025-11-02,59.0,,9999.0,0.0,0.0,0.0,0.0,,,0.0,,9999.0,0.0,0.0,,9999.0,1,1,1,0
user_05047,vreynolds@example.org,David,Briggs,42.0,Female,USA,Ohio,Carrollport,Standard,2023-06-05,True,38.59,Gaming Console,2.0,2025-01-03 14:24:32.083506,362,6,6,242.39999999999998,40.4,38.25,0.16666666666666666,3,2024-02-25,2025-12-19,6,6.891666666666667,6,0.16666666666666666,1.0,664,0.2710843373493976,10.951807228915662,12,0.0,0.0,0.0,0.0,,,9999.0,9999.0,5.0,0.4,0.3348,2025-09-19,103.0,2024-11-30,396.0,4.0,0.5,10.0,21.2,2024-04-12,2025-07-10,4.0,455.0,174.0,0.26373626373626374,1.0,2025-01-19,346.0,1,0,1,1
user_05048,owilson@example.org,Charles,Williams,38.0,Female,USA,Tennessee,West Williamside,Standard,2023-04-01,True,27.73,Smart TV,3.0,2023-07-30 13:35:58.825594,885,10,10,565.9,56.589999999999996,47.67999999999999,0.3,3,2024-02-10,2025-11-16,10,7.090000000000001,7,0.3,1.0,646,0.46439628482972134,26.28018575851393,45,3.0,3.3333333333333335,0.5334236822146379,0.3333333333333333,2025-09-20,2024-03-08,102.0,663.0,3.0,0.3333333333333333,0.7746666666666666,2025-12-14,17.0,2025-12-14,17.0,2.0,1.0,8.5,15.7,2024-05-01,2025-05-15,2.0,380.0,230.0,0.15789473684210528,1.0,2025-05-15,230.0,1,1,1,1
user_05049,oharvey@example.com,Kimberly,Hernandez,48.0,Male,USA,Georgia,South Jessicaport,Premium,2025-03-07,False,8.49,Smart TV,2.0,2024-06-19 09:26:12.048181,560,8,8,589.1,73.6375,52.95,0.25,2,2024-04-04,2025-10-02,8,6.275,8,0.375,1.0,547,0.43875685557586835,32.308957952468006,90,2.0,4.0,0.735,1.0,2025-05-27,2025-05-27,218.0,218.0,4.0,0.25,0.40125,2025-05-27,218.0,2024-10-23,434.0,1.0,1.0,1.0,11.0,2024-10-15,2024-10-15,1.0,1.0,442.0,30.0,1.0,2024-10-15,442.0,1,1,1,1
user_05050,martinnathaniel@example.org,William,Bell,25.0,Male,Canada,Manitoba,Huynhside,Standard,2025-04-01,False,24.0,Smart TV,3.0,2023-07-04 10:38:14.999255,911,11,11,617.7,56.154545454545456,44.93636363636364,0.2727272727272727,1,2024-03-23,2025-12-01,11,5.081818181818182,10,0.2727272727272727,1.0,619,0.5331179321486268,29.936995153473347,30,2.0,2.5,0.4746012212306247,0.5,2025-05-15,2025-05-15,230.0,230.0,5.0,0.4,0.6272,2025-01-28,337.0,2024-10-27,430.0,2.0,0.5,3.0,32.15,2024-07-04,2025-08-18,2.0,411.0,135.0,0.14598540145985403,1.0,2024-07-04,545.0,1,1,1,1
user_05051,charlesfleming@example.org,Thomas,Koch,36.00113636363636,Male,USA,Indiana,New Hannah,Premium+,2025-01-26,True,38.28,Desktop,3.0,2024-10-15 15:28:44.662107,442,5,5,239.3,47.86,57.44,0.4,2,2024-06-20,2025-05-29,5,7.74,3,0.2,1.0,344,0.436046511627907,20.86918604651163,216,1.0,5.0,0.818,1.0,2024-09-29,2024-09-29,458.0,458.0,3.0,0.0,0.434,2025-10-02,90.0,,9999.0,2.0,0.0,0.0,9.45,2024-05-18,2025-09-28,2.0,499.0,94.0,0.12024048096192386,1.0,,9999.0,1,1,1,1
user_05052,wortiz@example.org,Kenneth,Simpson,32.0,Female,USA,Maryland,Jasonbury,Premium,2024-01-09,True,14.69636161423578,Smart TV,1.0,2023-03-09 14:53:08.437220,1028,13,13,863.3000000000001,66.40769230769232,56.70769230769231,0.15384615384615385,3,2024-01-13,2025-11-25,13,6.18076923076923,11,0.38461538461538464,1.0,683,0.5710102489019034,37.9194729136164,36,1.0,5.0,0.872,1.0,2025-11-12,2025-11-12,49.0,49.0,2.0,0.0,0.5235000000000001,2024-11-14,412.0,,9999.0,1.0,0.0,0.0,23.5,2024-02-18,2024-02-18,1.0,1.0,682.0,30.0,1.0,,9999.0,1,1,1,1
user_05053,pzhang@example.net,Jessica,Schultz,42.0,Female,USA,Illinois,Billland,Basic,2024-09-12,True,12.21,Gaming Console,2.0,2024-12-12 03:37:00.689169,384,5,5,157.6,31.52,30.139999999999997,0.0,1,2024-09-15,2025-11-30,5,7.0200000000000005,5,0.4,1.0,442,0.3393665158371041,10.696832579185521,31,2.0,4.0,0.5375,0.5,2024-06-14,2024-02-13,565.0,687.0,4.0,0.0,0.5427500000000001,2025-07-22,162.0,,9999.0,1.0,0.0,0.0,14.4,2024-10-19,2024-10-19,1.0,1.0,438.0,30.0,1.0,,9999.0,1,1,1,1
user_05054,obaird@example.org,Angela,Rodriguez,38.0,Female,USA,Michigan,Ianton,Premium,2024-03-22,True,15.88,Laptop,2.0,2024-08-25 02:12:57.314881,493,10,10,975.6,97.56,61.589999999999996,0.4,2,2024-01-01,2025-08-08,10,7.32,7,0.5,1.0,586,0.5119453924914675,49.94539249146757,145,3.0,4.333333333333333,0.6383333333333333,1.0,2024-11-18,2024-11-18,408.0,408.0,7.0,0.14285714285714285,0.5307142857142858,2025-12-25,6.0,2025-03-14,292.0,3.0,0.3333333333333333,3.0,15.4,2024-05-02,2024-08-02,3.0,93.0,516.0,0.9677419354838709,1.0,2024-08-02,516.0,1,1,1,1
user_05055,rickywebb@example.com,Eric,Hernandez,35.0,Male,USA,California,New Jeffrey,Premium+,2023-12-18,True,14.71391206313416,Laptop,3.0,2024-12-25 17:33:45.453762,371,19,19,1056.2,55.58947368421053,50.38947368421052,0.10526315789473684,5,2024-01-06,2025-11-26,19,5.868421052631579,11,0.21052631578947367,1.0,691,0.8248914616497829,45.855282199710565,35,1.0,5.0,0.935,1.0,2024-08-17,2024-08-17,501.0,501.0,1.0,0.0,0.396,2025-01-31,334.0,,9999.0,4.0,0.25,6.0,11.6,2024-03-31,2024-11-21,4.0,236.0,405.0,0.5084745762711864,1.0,2024-06-01,578.0,1,1,1,1
user_05056,rodneypacheco@example.com,Brooke,Griffin,37.0,Female,USA,California,Port Coreytown,Basic,2024-09-19,True,9.19,Mobile,2.0,2023-06-14 14:04:26.339861,931,7,7,499.3,71.32857142857144,58.0,0.42857142857142855,1,2024-02-07,2025-11-19,6,5.685714285714285,6,0.42857142857142855,1.1666666666666667,652,0.3220858895705521,22.9739263803681,42,3.0,4.333333333333333,0.7223333333333333,0.6666666666666666,2024-08-19,2024-08-19,499.0,499.0,4.0,0.25,0.5715,2025-09-20,102.0,2024-07-17,532.0,1.0,1.0,4.0,16.7,2025-06-04,2025-06-04,1.0,1.0,210.0,30.0,1.0,2025-06-04,210.0,1,1,1,1
user_05057,ronaldgonzalez@example.org,Thomas,Bailey,57.0,Female,USA,Pennsylvania,Heidiview,Standard,2023-08-28,True,10.97,Gaming Console,1.0,2024-12-15 20:05:56.247812,381,14,12,872.9000000000001,62.35000000000001,53.06428571428571,0.07142857142857142,2,2024-01-14,2025-11-27,14,6.414285714285714,8,0.35714285714285715,1.0,684,0.6140350877192983,38.28508771929825,34,4.0,3.25,0.6200212598883201,0.5,2025-12-27,2025-01-08,4.0,357.0,6.0,0.0,0.5733333333333334,2025-03-29,277.0,,9999.0,3.0,0.0,0.0,19.0,2024-04-24,2025-11-12,3.0,568.0,49.0,0.15845070422535212,1.0,,9999.0,1,1,1,1
user_05058,mcbridediane@example.net,Daniel,Hunt,33.0,Female,Canada,British Columbia,West Nathan,Premium,2022-11-12,True,29.14,Smart TV,4.0,2025-03-09 22:23:21.143486,297,12,12,1119.0,93.25,68.53333333333333,0.08333333333333333,1,2024-06-12,2025-11-07,12,5.729166666666667,9,0.4166666666666667,1.0,514,0.7003891050583658,65.3112840466926,54,2.0,3.0,0.396,0.5,2025-03-01,2025-03-01,305.0,305.0,7.0,0.14285714285714285,0.5462857142857144,2025-12-12,19.0,2025-11-26,35.0,2.0,0.5,3.0,21.6,2024-01-10,2025-06-24,2.0,532.0,190.0,0.11278195488721804,1.0,2025-06-24,190.0,1,1,1,1
user_05059,gthompson@example.com,Jesus,Welch,32.0,Prefer not to say,Canada,Quebec,Traceyside,Premium,2024-07-17,True,18.79,Gaming Console,3.0,2022-09-24 07:39:42.188774,1194,7,7,423.7,60.528571428571425,53.51428571428571,0.14285714285714285,2,2024-01-21,2025-05-04,7,6.742857142857143,7,0.5714285714285714,1.0,470,0.4468085106382979,27.04468085106383,241,1.0,5.0,0.979,1.0,2025-03-15,2025-03-15,291.0,291.0,4.0,0.0,0.5865,2025-09-28,94.0,,9999.0,1.0,0.0,0.0,4.5,2024-04-03,2024-04-03,1.0,1.0,637.0,30.0,1.0,,9999.0,1,1,1,1
user_05060,dylanbrown@example.org,Erin,Garcia,35.0,Other,Canada,Alberta,Nealton,Premium,2023-03-02,True,14.69636161423578,Laptop,2.868884540117417,2023-02-19 13:32:03.638061,1046,10,10,721.0,72.1,63.06,0.3,2,2024-01-09,2025-12-11,10,6.15,7,0.0,1.0,703,0.4267425320056899,30.76813655761024,20,3.0,4.666666666666667,0.8526666666666666,1.0,2025-06-08,2025-06-08,206.0,206.0,6.0,0.0,0.6699999999999999,2025-10-29,63.0,,9999.0,3.0,0.3333333333333333,1.0,18.5,2024-11-29,2025-05-20,3.0,173.0,225.0,0.5202312138728323,1.0,2024-11-29,397.0,1,1,1,1
user_05061,qjones@example.org,Patrick,Baker,41.0,Prefer not to say,USA,Pennsylvania,West Barbara,Premium+,2025-02-17,True,486.98,Laptop,2.0,2024-08-25 05:28:09.506706,493,16,16,893.8,55.8625,46.4125,0.3125,1,2024-02-27,2025-10-25,16,6.24375,12,0.375,1.0,607,0.7907742998352553,44.17462932454695,67,0.0,0.0,0.0,0.0,,,9999.0,9999.0,3.0,0.0,0.26466666666666666,2025-07-17,167.0,,9999.0,5.0,0.8,3.5,18.1,2024-03-19,2025-05-31,5.0,439.0,214.0,0.3416856492027335,1.0,2025-01-01,364.0,1,0,1,1
